"","date","sp500 open","sp500 close","sp500 high-low","sp500 volume","nasdaq open","nasdaq close","nasdaq high-low","nasdaq volume","us_rates_%","CPI","usd_chf","eur_usd","GDP","silver high-low","oil high-low","platinum high-low","palladium high-low","gold high-low"
"3265",2023-01-03,384.37,380.82,8.59899999999999,74850731,268.65,264.48,8.02499999999998,42335325,4.57,301.509,0.9368,1.0559,27453.815,0.52,2.53,1.359,11.49,2.06999999999999
"3266",2023-01-04,383.18,383.76,5.88,85934098,266.64,265.74,4.92000000000002,47754861,4.57,301.509,0.9271,1.062,27453.815,0.6799,1.6025,1.83720000000001,6.71000000000001,1.245
"3267",2023-01-05,381.72,379.38,3.07999999999998,76970456,264.04,261.58,2.94999999999999,45396744,4.57,301.509,0.9364,1.0522,27453.815,0.254999999999999,1.82,0.860299999999995,6.50999999999999,1.21000000000001
"3268",2023-01-06,382.61,388.08,9.83730000000003,104189603,263.35,268.8,9.60000000000002,54659739,4.57,301.509,0.9293,1.0619,27453.815,0.390000000000001,1.72000000000001,2.45999999999999,5.56640000000002,2.73000000000002
"3269",2023-01-09,390.37,387.86,6.02999999999997,73978071,270.83,270.54,5.37000000000001,45568676,4.57,301.509,0.918,1.0759,27453.815,0.460000000000001,1.88,1.8879,3,1.154
"3270",2023-01-10,387.25,390.58,4.38,65358094,269.49,272.83,3.96999999999997,35247763,4.57,301.509,0.9225,1.0737,27453.815,0.219999999999999,1.46000000000001,1.4954,2.5967,0.919999999999987
"3271",2023-01-11,392.23,395.52,4.22000000000003,68881080,273.92,277.55,4.54000000000002,44077036,4.57,301.509,0.9299,1.074,27453.815,0.52,1.76,3.19999999999999,2.70999999999998,1.06999999999999
"3272",2023-01-12,396.67,396.96,6.065,90157699,278.12,279.05,6.36000000000001,60599953,4.57,301.509,0.9288,1.0823,27453.815,0.380000000000003,0.899999999999991,1.9823,5.91499999999999,1.83000000000001
"3273",2023-01-13,393.62,398.5,5.76000000000005,63903932,276.5,280.97,5.05899999999997,44802936,4.57,301.509,0.9284,1.0811,27453.815,0.495000000000001,1.1699,1.0564,4.37580000000003,1.93159999999997
"3274",2023-01-17,398.48,397.77,3.17000000000002,62677281,280.77,281.54,3.26900000000001,36269738,4.57,301.509,0.9215,1.0793,27453.815,0.290000000000003,1.6758,1.96040000000001,3.60810000000001,1.15000000000001
"3275",2023-01-18,399.01,391.49,8.84000000000003,99632262,283.11,277.88,7.01999999999998,47754549,4.57,301.509,0.914,1.0827,27453.815,0.890000000000001,2.68010000000001,3.95,9.16,2.28
"3276",2023-01-19,389.36,388.64,3.81999999999999,86958919,276.22,275.15,3.48500000000001,44150436,4.57,301.509,0.9162,1.081,27453.815,0.459999999999997,1.45,2.8424,9.18359999999998,1.94
"3277",2023-01-20,390.1,395.88,7.66000000000003,91806356,276.79,282.68,7.31,60613606,4.57,301.509,0.9221,1.0831,27453.815,0.27,1.59100000000001,2.4259,2.19,1.01499999999999
"3278",2023-01-23,396.72,400.63,6.92499999999996,84178797,283.54,288.96,7.47999999999996,52799905,4.57,301.509,0.9231,1.0865,27453.815,0.699999999999999,0.959999999999994,1.788,2.34,1.91
"3279",2023-01-24,398.88,400.2,3.50999999999999,59524911,287.31,288.37,2.77000000000004,44875146,4.57,301.509,0.923,1.0873,27453.815,0.489999999999998,1.78,1.5599,5.51000000000002,1.97
"3280",2023-01-25,395.95,400.35,7.13999999999999,84800251,283.77,287.73,7.18000000000001,50872022,4.57,301.509,0.9199,1.0901,27453.815,0.449999999999999,1.45,1.3316,3.96000000000001,1.92750000000001
"3281",2023-01-26,403.13,404.75,4.89000000000004,72287425,291.22,293.34,5.00099999999998,51596335,4.57,301.509,0.921,1.0866,27453.815,0.41,1.4901,1.44999999999999,3.30609999999999,1.80499999999998
"3282",2023-01-27,403.655,405.68,4.72000000000003,68346180,292,296.26,6.38,56441939,4.57,301.509,0.9218,1.0857,27453.815,0.359999999999999,2.5823,1.50999999999999,3.00999999999999,1.458
"3283",2023-01-30,402.8,400.59,4.85000000000002,74202018,292.93,290.27,4.49000000000001,49405833,4.57,301.509,0.9231,1.0867,27453.815,0.165399999999998,1.84,0.780000000000001,2.465,0.780000000000001
"3284",2023-01-31,401.13,406.48,5.75999999999999,86811786,290.31,294.62,4.52000000000004,46705106,4.57,301.509,0.9186,1.0858,27453.815,0.329700000000002,1.7,2.17,5.41680000000002,1.15900000000002
"3285",2023-02-01,405.211,410.8,11.32,101459155,294.41,300.92,11.13,67562173,4.57,301.509,0.9147,1.0917,27453.815,0.639999999999997,2.6506,1.92,7.08169999999998,3.09999999999999
"3286",2023-02-02,414.86,416.78,5.43000000000001,101654463,307.57,311.72,6.94999999999999,83070628,4.65,301.744,0.912,1.0918,27453.815,1.01,1.58999999999999,2.11000000000001,3.39999999999998,3.37
"3287",2023-02-03,411.59,412.35,5.88000000000005,94736781,304.94,306.18,7.84999999999997,76170804,4.65,301.744,0.925,1.0825,27453.815,0.574999999999999,4.04000000000001,2.48999999999999,3.39400000000001,2.31
"3288",2023-02-06,409.79,409.83,3.19,60295325,303.51,303.59,3.69,40802348,4.65,301.744,0.9278,1.0722,27453.815,0.274999999999999,1.86,1.2799,5.26480000000001,1.17500000000001
"3289",2023-02-07,408.87,415.19,8.92000000000002,90990745,303.46,309.88,8.70999999999998,67583981,4.65,301.744,0.9239,1.0705,27453.815,0.359999999999999,2.02500000000001,1.90389999999999,3.5,1.80000000000001
"3290",2023-02-08,413.13,410.65,4.59999999999997,76227462,308.54,304.37,5.82999999999998,56720860,4.65,301.744,0.9198,1.0734,27453.815,0.210000000000001,1.18000000000001,1.58,1.75,1.16
"3291",2023-02-09,414.41,407.09,8.75999999999999,78694859,308.84,301.68,8.79000000000002,49137818,4.65,301.744,0.9192,1.0761,27453.815,0.530000000000001,1.38,1.84,3.05000000000001,2.65000000000001
"3292",2023-02-10,405.86,408.04,3.43000000000001,70769715,299.48,299.7,4.31999999999999,50050104,4.65,301.744,0.9246,1.067,27453.815,0.302199999999999,0.950000000000003,2.03,4.21000000000001,1.05000000000001
"3293",2023-02-13,408.72,412.83,4.73000000000002,64913539,301.13,304.5,5.17000000000002,39636720,4.65,301.744,0.9207,1.0718,27453.815,0.216899999999999,1.36000000000001,1.7599,3.13,0.831400000000002
"3294",2023-02-14,411.24,412.64,6.53899999999999,88389313,302.89,306.75,6.81,64079057,4.65,301.744,0.9224,1.0722,27453.815,0.370000000000001,1.61999999999999,2.58,9.965,2.09999999999999
"3295",2023-02-15,410.35,413.98,4.58999999999997,61685279,304.9,309.1,5.06999999999999,43427298,4.65,301.744,0.9238,1.0683,27453.815,0.18,1.59,1.22999999999999,4.44,0.830000000000013
"3296",2023-02-16,408.79,408.28,4.77000000000004,76431469,304.38,303.3,5.28000000000003,59498630,4.65,301.744,0.9245,1.0684,27453.815,0.309999999999999,0.969999999999999,2.16,7.34,1.63999999999999
"3297",2023-02-17,406.06,407.26,3.45999999999998,89257815,301.07,301.16,3.82999999999998,58230729,4.65,301.744,0.9266,1.0678,27453.815,0.525000000000002,1.25,1.1164,4.38990000000001,1.94999999999999
"3298",2023-02-21,403.06,399.09,5.34000000000003,82655924,297.26,294.03,4.84000000000003,46526708,4.65,301.744,0.9267,1.0657,27453.815,0.199999999999999,1.27999999999999,1.79470000000001,3.73999999999998,1.16
"3299",2023-02-22,399.52,398.54,4.11000000000001,83742293,294.62,294.25,3.79989999999998,51389237,4.65,301.744,0.9297,1.0623,27453.815,0.350000000000001,1.78,1.54689999999999,4.8999,1.40000000000001
"3300",2023-02-23,401.56,400.66,5.94999999999999,96242399,297.97,296.82,5.57999999999998,69294443,4.65,301.744,0.9343,1.0583,27453.815,0.34,0.950000000000003,1.76049999999999,3.09209999999999,1.04499999999999
"3301",2023-02-24,395.42,396.38,3.61000000000001,108194413,291.76,291.85,2.92000000000002,74331958,4.65,301.744,0.94,1.0545,27453.815,0.305,2.04000000000001,1.2799,4.06999999999999,0.650000000000006
"3302",2023-02-27,399.87,397.73,4.54000000000002,80444736,295.07,293.94,3.15000000000003,48995009,4.65,301.744,0.9375,1.0596,27453.815,0.239100000000001,1.0299,1.0899,3.78999999999999,0.679999999999978
"3303",2023-02-28,397.23,396.26,3.13,96438567,293.3,293.56,3.16400000000004,48243141,4.65,301.744,0.9376,1.0602,27453.815,0.41,0.77000000000001,1.89,2.75989999999999,1.66
"3304",2023-03-01,395.41,394.74,3.31,99706823,293.26,291.2,3.73000000000002,58286972,4.65,301.744,0.9387,1.0674,27453.815,0.244899999999998,1.39,1.66,2.38499999999999,1.02000000000001
"3305",2023-03-02,392.68,397.81,6.36000000000001,85404726,288.66,293.61,6.06,53738557,4.83,303.032,0.942,1.0595,27453.815,0.232000000000003,0.872,1.10499999999999,2.67350000000002,0.614999999999981
"3306",2023-03-03,399.71,404.19,5.42000000000002,90119952,295.39,299.68,5.05000000000001,60511540,4.83,303.032,0.9381,1.0616,27453.815,0.420000000000002,2.77,1.80279999999999,2.8734,1.61500000000001
"3307",2023-03-06,405.05,404.47,3.44,72795946,300.94,300.02,4.18000000000001,56736294,4.83,303.032,0.9308,1.0694,27453.815,0.201000000000001,1.471,0.879999999999995,4.00239999999999,0.830000000000013
"3308",2023-03-07,404.42,398.27,7.04500000000002,108310596,300.07,296.34,5.28999999999996,65955756,4.83,303.032,0.9413,1.0573,27453.815,0.609999999999999,2.655,2.3599,4.8699,1.94999999999999
"3309",2023-03-08,398.39,398.92,3.12,74746632,296.77,297.82,3.55000000000001,50876265,4.83,303.032,0.9395,1.0549,27453.815,0.210000000000001,1.06999999999999,1.17999999999999,4.55940000000001,1.06999999999999
"3310",2023-03-09,399.74,391.56,10.95,111945322,298.33,292.66,9.15010000000001,71456691,4.83,303.032,0.9363,1.0577,27453.815,0.280000000000001,2.22,1.5,4.68000000000001,0.939999999999998
"3311",2023-03-10,390.99,385.91,8.84000000000003,189252996,292.83,288.55,6.97000000000003,98593561,4.83,303.032,0.9213,1.0659,27453.815,0.359999999999999,1.36,2.3794,3.50999999999999,1.96000000000001
"3312",2023-03-13,381.81,385.36,9.74000000000001,157789967,286.73,290.69,9.28000000000003,97123603,4.83,303.032,0.9118,1.0733,27453.815,0.505000000000003,2.75,1.75999999999999,7.0675,1.72
"3313",2023-03-14,390.5,391.73,6.39999999999998,149752357,294.31,297.37,4.48000000000002,73602545,4.83,303.032,0.9137,1.0722,27453.815,0.329999999999998,2.98499999999999,1.44,4.33000000000001,1.38
"3314",2023-03-15,385.89,389.28,5.78000000000003,172996933,294.71,298.93,6.02999999999997,83631535,4.83,303.032,0.9243,1.0535,27453.815,0.59,3.03,1.6999,3.85999999999999,2.63999999999999
"3315",2023-03-16,386.82,396.11,10.18,143753940,298,306.81,9.99000000000001,98556824,4.83,303.032,0.9299,1.0622,27453.815,0.449999999999999,3.05,1.39,4.35840000000002,1.78399999999999
"3316",2023-03-17,393.22,389.99,5.84999999999997,140553411,306.72,305.36,5.77999999999997,89923732,4.83,303.032,0.9284,1.0647,27453.815,0.645,2.19,2.00999999999999,3.2069,4.03999999999999
"3317",2023-03-20,390.8,393.74,4.10000000000002,93055783,304.26,305.97,4.29000000000002,56359491,4.83,303.032,0.9267,1.0722,27453.815,0.309899999999999,1.81500000000001,1.5699,3.01499999999999,1.79999999999998
"3318",2023-03-21,397.24,398.91,3.83000000000004,91524248,307.94,310.34,4.40500000000003,49757048,4.83,303.032,0.9238,1.0769,27453.815,0.34,1.21,2.54000000000001,2.68000000000001,2.82999999999998
"3319",2023-03-22,398.73,392.11,10.42,111746583,310.27,306.12,9.30000000000001,75791914,4.83,303.032,0.9237,1.0792,27453.815,0.719999999999999,1.75,1.50999999999999,5.44000000000003,3.66
"3320",2023-03-23,395.09,393.17,8.94,119351319,309.92,309.75,7.13999999999999,74575981,4.83,303.032,0.9145,1.089,27453.815,0.324999999999999,2.12,1.07000000000001,2.80500000000001,2.6404
"3321",2023-03-24,391.841,395.75,6.44,107770124,309.32,310.89,4.04000000000002,57245803,4.83,303.032,0.9181,1.0762,27453.815,0.379899999999999,1.41,1.18000000000001,3.1739,2.37
"3322",2023-03-27,398.12,396.49,3.36000000000001,74010408,311.6,308.76,4.81,50287407,4.83,303.032,0.9163,1.0789,27453.815,0.240000000000002,2.41,0.735399999999998,1.7595,1.46000000000001
"3323",2023-03-28,395.77,395.6,2.80000000000001,62871680,308.17,307.12,3.42599999999999,48585917,4.83,303.032,0.9198,1.0844,27453.815,0.379800000000003,1.22000000000001,0.729900000000001,2.34999999999999,1.5
"3324",2023-03-29,399.925,401.35,2.92000000000002,77497876,310.88,312.72,3.30000000000001,53274266,4.83,303.032,0.9195,1.0826,27453.815,0.219999999999999,1.348,1.34999999999999,2.40799999999999,1.03
"3325",2023-03-30,404.09,403.7,2.59000000000003,69840049,315.24,315.68,3.51119999999997,58354808,4.83,303.032,0.914,1.0899,27453.815,0.400000000000002,1.35000000000001,1.04000000000001,3.27500000000001,1.89009999999999
"3326",2023-03-31,404.66,409.39,5.14999999999998,112062624,315.91,320.93,5.56999999999999,62138097,4.83,303.032,0.9129,1.0872,27453.815,0.220000000000002,1.24,1.03,2.274,1.61999999999998
"3327",2023-04-03,408.85,410.95,2.93000000000001,67391097,318.77,320.15,2.99990000000003,47126839,5.06,303.365,0.913,1.0891,27967.697,0.310000000000002,1.07000000000001,1.82000000000001,4.44999999999999,1.715
"3328",2023-04-04,411.62,408.67,4.68000000000001,66601534,320.6,319.07,3.80489999999998,45875384,5.06,303.365,0.9071,1.0951,27967.697,0.925000000000001,1.55499999999999,2.6883,3.93249999999998,3.56999999999999
"3329",2023-04-05,407.91,407.6,2.81999999999999,65200243,318.1,315.92,4.99000000000001,62795706,5.06,303.365,0.905,1.0918,27967.697,0.354900000000001,0.869900000000001,2.2693,4.5899,2.08000000000001
"3330",2023-04-06,406.77,409.19,3.80200000000002,63743345,314.24,318.05,5.73000000000002,46916496,5.06,303.365,0.904,1.0927,27967.697,0.41,0.719999999999999,1.61,4.62799999999999,1.31
"3331",2023-04-10,406.61,409.61,3.71999999999997,63681042,315.07,317.87,4.67000000000002,45134736,5.06,303.365,0.9112,1.084,27967.697,0.165000000000003,1.17,1.28999999999999,4.30000000000001,1.17000000000002
"3332",2023-04-11,410.26,409.72,2.25999999999999,59297945,317.83,315.83,2.57999999999998,40113594,5.06,303.365,0.904,1.0906,27967.697,0.255000000000003,1.24,0.952400000000012,3.24950000000001,0.875
"3333",2023-04-12,411.87,408.05,4.73000000000002,86420379,317.82,313.04,5.85500000000002,62813305,5.06,303.365,0.8968,1.0987,27967.697,0.425000000000001,1.04000000000001,1.53,3.43000000000001,1.69
"3334",2023-04-13,409.18,413.47,5.84779999999995,85814754,314.83,319.17,6.01999999999998,54613792,5.06,303.365,0.8874,1.1054,27967.697,0.314999999999998,0.97999999999999,2.1754,6.35160000000002,1.41999999999999
"3335",2023-04-14,412.81,412.46,5.02999999999997,78161500,317.59,318.57,4.75,56278284,5.06,303.365,0.8955,1.098,27967.697,0.809999999999999,1.11,1.6999,3.93000000000001,3.3169
"3336",2023-04-17,412.37,413.94,2.875,65496534,318.15,318.84,3.15989999999999,42546361,5.06,303.365,0.8994,1.0915,27967.697,0.559999999999999,1.36999999999999,0.969999999999999,4.5,1.83000000000001
"3337",2023-04-18,415.58,414.21,2.93980000000005,63559997,320.99,318.86,3.78000000000003,46746940,5.06,303.365,0.898,1.0958,27967.697,0.370000000000001,1.2701,2.15990000000001,3.91,1.95000000000002
"3338",2023-04-19,412.22,414.14,2.91999999999996,55227330,316.41,318.71,3.51000000000005,38960127,5.06,303.365,0.8984,1.0953,27967.697,0.259,1.12,2.34999999999999,3.9999,1.30000000000001
"3339",2023-04-20,411.21,411.88,3.43000000000001,75840359,315.69,316.28,4.29999999999996,62462142,5.06,303.365,0.8944,1.097,27967.697,0.359999999999999,0.829999999999998,0.899900000000002,5.01730000000001,1.25
"3340",2023-04-21,412.19,412.2,2.50999999999999,73457422,315.91,316.61,3.29999999999995,59002285,5.06,303.365,0.8926,1.0973,27967.697,0.451500000000003,0.810000000000002,1.77030000000001,2.638,2.46000000000001
"3341",2023-04-24,411.99,412.63,2.46999999999997,64332095,316.38,315.95,3.9991,44043063,5.06,303.365,0.8887,1.1027,27967.697,0.350000000000001,1.49,1.2744,3.47999999999999,1.565
"3342",2023-04-25,410.58,406.08,5.14000000000004,97766721,314.29,309.99,5.08000000000004,57121644,5.06,303.365,0.8925,1.0968,27967.697,0.405000000000001,1.30999999999999,2.1699,3.93019999999999,1.9204
"3343",2023-04-26,406.72,404.36,4.06,78319853,313.44,311.87,3.59500000000003,53431194,5.06,303.365,0.8901,1.1052,27967.697,0.415199999999999,2.63,1.4071,2.57999999999998,2.34999999999999
"3344",2023-04-27,407,412.41,5.94999999999999,92968369,315.7,320.35,5.81,65430392,5.06,303.365,0.8957,1.1017,27967.697,0.43,1.05,1.33,3.3279,1.60900000000001
"3345",2023-04-28,411.49,415.93,4.50999999999999,89433137,320.11,322.56,3.69,59712635,5.06,303.365,0.8911,1.104,27967.697,0.280000000000001,2.06999999999999,1.52000000000001,2.8065,1.21000000000001
"3346",2023-05-01,415.47,415.51,2.35500000000002,62122254,322.09,322.19,2.54000000000002,41013386,5.06,303.365,0.8961,1.097,27967.697,0.864999999999998,1.31,3.1699,6.61000000000001,2.31
"3347",2023-05-02,414.77,410.84,7,103998484,322.12,319.38,4.83999999999997,56519407,5.08,304.003,0.8931,1.0997,27967.697,0.800000000000001,2.51159999999999,2.3061,2.41,3.125
"3348",2023-05-03,411.36,408.02,6.10000000000002,91531769,319.75,317.29,5.29000000000002,59882070,5.08,304.003,0.8871,1.1049,27967.697,0.359999999999999,1.23,1.55,2.6499,2.27500000000001
"3349",2023-05-04,406.93,405.13,3.52999999999997,94901863,317.06,316.17,3.11500000000001,50224520,5.08,304.003,0.8861,1.1009,27967.697,0.530000000000001,1.88,1.69,4.84,2.55000000000001
"3350",2023-05-05,408.91,412.63,5.08000000000004,87891791,318.47,322.89,7.54840000000002,51806098,5.08,304.003,0.8913,1.1026,27967.697,0.490000000000002,0.730000000000004,1.672,3.77500000000001,1.81
"3351",2023-05-08,412.97,412.74,1.96000000000004,50046768,322.42,323.69,2.72500000000002,36465796,5.08,304.003,0.8894,1.102,27967.697,0.176500000000001,0.844999999999999,1.35979999999999,2.905,1.17999999999998
"3352",2023-05-09,411.13,410.93,1.4006,49220119,322,321.64,1.56,31768800,5.08,304.003,0.8916,1.0953,27967.697,0.220099999999999,2.0499,2.26000000000001,2.768,1.26000000000002
"3353",2023-05-10,413.88,412.85,5.66500000000002,96142922,324.12,325.14,4.40999999999997,60446623,5.08,304.003,0.8911,1.0966,27967.697,0.5,1.20999999999999,1.52000000000001,2.39000000000001,1.81999999999999
"3354",2023-05-11,411.95,412.13,2.45999999999998,70157064,325.7,326.2,2.63,44278548,5.08,304.003,0.8953,1.0916,27967.697,0.559999999999999,0.995000000000004,2.19990000000001,6.61000000000001,1.94999999999999
"3355",2023-05-12,413.42,411.59,4.56999999999999,70481548,326.74,325.03,4.23000000000002,48432836,5.08,304.003,0.8971,1.0856,27967.697,0.280000000000001,1.56,2.31,3.9999,1.33999999999997
"3356",2023-05-15,412.22,413.01,3.19999999999999,54289383,325.51,326.79,3.06999999999999,33375559,5.08,304.003,0.8949,1.0874,27967.697,0.209999999999997,1.09,1.345,2.44499999999999,0.847999999999985
"3357",2023-05-16,411.86,410.25,2.57499999999999,57705495,326.06,327.16,2.88249999999999,40019151,5.08,304.003,0.8965,1.0866,27967.697,0.400099999999998,1.095,1.72999999999999,2.96000000000001,2.35989999999998
"3358",2023-05-17,412.35,415.23,5.22000000000003,87286957,328.24,331.12,4.66999999999996,47486124,5.08,304.003,0.8992,1.083,27967.697,0.313299999999998,1.92999999999999,1.25999999999999,2.4522,0.969999999999999
"3359",2023-05-18,414.9,419.23,5,97177195,331.52,337.27,5.99000000000001,64213466,5.08,304.003,0.9046,1.0776,27967.697,0.215,0.820000000000007,1.5544,1.58000000000001,0.944999999999993
"3360",2023-05-19,420.17,418.62,3.37,103793317,337.49,336.51,2.77499999999998,61554926,5.08,304.003,0.8989,1.0819,27967.697,0.489999999999998,1.41,1.6499,2.91980000000001,2.53
"3361",2023-05-22,418.64,418.79,3.03999999999996,60745399,336.25,337.64,2.43000000000001,43015948,5.08,304.003,0.8991,1.0806,27967.697,0.280000000000001,0.969999999999999,1.36290000000001,2.72979999999998,0.930000000000007
"3362",2023-05-23,417.08,414.09,5.04199999999997,86383493,335.89,333.36,4.06,48216663,5.08,304.003,0.9014,1.0771,27967.697,0.23,0.900000000000006,1.09999999999999,2.90000000000001,1.28
"3363",2023-05-24,412.42,411.09,2.94049999999999,89213678,331.37,331.65,3.34499999999997,62891169,5.08,304.003,0.9058,1.0758,27967.697,0.295000000000002,1.3,2.268,2.70000000000002,1.76999999999998
"3364",2023-05-25,414.74,414.65,3.74990000000003,90961606,339.14,339.72,4.34499999999997,66862773,5.08,304.003,0.906,1.0725,27967.697,0.355,1.49,1.0031,3.88,1.21000000000001
"3365",2023-05-26,415.33,420.02,5.51999999999998,93829975,340.76,348.4,8.58499999999998,63006952,5.08,304.003,0.906,1.0713,27967.697,0.302800000000001,0.629999999999995,1.20999999999999,2.24000000000001,1.21000000000001
"3366",2023-05-30,422.03,420.18,3.84499999999997,72215960,352.71,349.98,5.40000000000003,72652156,5.08,304.003,0.9048,1.0722,27967.697,0.25,1.27,1.17999999999999,2.10730000000001,1.23000000000002
"3367",2023-05-31,418.28,417.85,3,106350372,348.37,347.99,4.09000000000003,64205020,5.08,304.003,0.9129,1.0654,27967.697,0.459999999999997,1.4801,1.42399999999999,2.60000000000001,1.345
"3368",2023-06-01,418.09,421.82,6.13,88865018,347.73,352.01,6.69999999999999,50488601,5.08,304.003,0.9077,1.0752,27967.697,0.41,2.73999999999999,1.19,3.02,1.49000000000001
"3369",2023-06-02,424.5,427.92,4.79000000000002,91426171,353.8,354.65,3.81999999999999,53372113,5.12,304.628,0.9075,1.0724,27967.697,0.349999999999998,0.904999999999994,1.43000000000001,2.03999999999999,2.59999999999999
"3370",2023-06-05,428.28,427.1,3.25,65460158,354.43,354.9,3.64499999999998,47266228,5.12,304.628,0.9058,1.0721,27967.697,0.259999999999998,1.39,1.62,1.40570000000002,1.77500000000001
"3371",2023-06-06,426.67,428.03,2.5872,64022175,354.28,354.84,2.88999999999999,41390400,5.12,304.628,0.9076,1.0695,27967.697,0.295000000000002,1.42000000000001,0.979900000000001,2.31999999999999,1.13
"3372",2023-06-07,428.44,426.55,3.50999999999999,85373275,355.13,348.82,8.94,69225936,5.12,304.628,0.9089,1.0702,27967.697,0.605,0.995000000000004,2.50999999999999,3.3275,2.84999999999999
"3373",2023-06-08,426.62,429.13,3.78000000000003,61952842,349.12,353.15,4.73000000000002,47153922,5.12,304.628,0.9003,1.078,27967.697,0.359999999999999,3.12,0.998999999999995,3.09999999999999,1.07999999999998
"3374",2023-06-09,429.96,429.9,3.12,85647268,354.63,354.5,4.63000000000005,53196927,5.12,304.628,0.9026,1.0749,27967.697,0.309999999999999,1.40499999999999,1.1399,2.932,1.06999999999999
"3375",2023-06-12,430.92,433.8,3.70999999999998,76256703,356.19,360.49,5.38999999999999,44817646,5.12,304.628,0.9099,1.0747,27967.697,0.210000000000001,1.2059,1.02999999999999,2.81999999999999,0.900000000000006
"3376",2023-06-13,435.32,436.66,2.69999999999999,95899704,363.29,363.26,4.08000000000004,57097804,5.12,304.628,0.9053,1.0792,27967.697,0.5642,0.659999999999997,1.75569999999999,2.9135,2.26500000000001
"3377",2023-06-14,437.01,437.18,5.47120000000001,100612080,363.27,365.9,5.76999999999998,69525642,5.12,304.628,0.8972,1.0859,27967.697,0.280000000000001,1.94000000000001,1.0521,3.19000000000001,1.82000000000002
"3378",2023-06-15,436.33,442.6,7.66999999999996,110303091,364.61,370.26,7.78999999999996,71138823,5.12,304.628,0.8927,1.0933,27967.697,0.280000000000001,1.63,1.2,3.33000000000001,1.87
"3379",2023-06-16,443.02,439.46,4.63779999999997,114165849,372.72,367.93,5.37000000000001,80931971,5.12,304.628,0.8943,1.0925,27967.697,0.309999999999999,1.25,0.99499999999999,2.75,1.208
"3380",2023-06-20,437.45,437.18,3.34000000000003,76160359,365.95,366.9,4.43009999999998,49204722,5.12,304.628,0.8993,1.09,27967.697,0.279999999999998,1.35,1.2111,3.34500000000001,0.870000000000005
"3381",2023-06-21,436.16,434.94,2.66000000000003,76982251,365.74,361.9,5.22000000000003,53378256,5.12,304.628,0.895,1.0951,27967.697,0.34,1.39,1.02199999999999,2.81989999999999,1.75999999999999
"3382",2023-06-22,433.95,436.51,3.01999999999998,70637175,360.63,366.17,6.10999999999996,47603043,5.12,304.628,0.8967,1.0953,27967.697,0.256399999999999,1.51,1.48690000000001,5.32000000000001,1.36000000000001
"3383",2023-06-23,432.93,433.21,2.58999999999997,92074537,362.21,362.54,4.0573,48922911,5.12,304.628,0.8979,1.0887,27967.697,0.375,1.5202,0.859999999999999,0.840000000000003,1.85999999999998
"3384",2023-06-26,432.62,431.44,3.42000000000002,72823560,362,357.68,7.25,52685478,5.12,304.628,0.8946,1.091,27967.697,0.27,1.06,0.890000000000001,3.37860000000001,0.655000000000001
"3385",2023-06-27,432.35,436.17,4.93000000000001,72813699,359.25,363.83,6.06,49428091,5.12,304.628,0.8941,1.0961,27967.697,0.300000000000001,1.53,1.03999999999999,1.92,1.85999999999998
"3386",2023-06-28,435.05,436.39,3.02999999999997,75635976,361.98,364.54,4.61619999999999,46498031,5.12,304.628,0.8975,1.0904,27967.697,0.2805,2.0701,1.44,4.46000000000001,0.985000000000014
"3387",2023-06-29,435.96,438.11,2.73999999999995,67882304,364.24,363.81,2.75,46150967,5.12,304.628,0.8984,1.0881,27967.697,0.379999999999999,1.39,0.949000000000012,2.05499999999999,1.84
"3388",2023-06-30,441.44,443.28,3.19,104964019,367.55,369.42,3.25999999999999,58712501,5.12,304.628,0.8947,1.092,27967.697,0.41,0.82,1.72000000000001,2.77,1.21000000000001
"3389",2023-07-03,442.92,443.79,1.44999999999999,32793378,370.07,370.29,1.95999999999998,19432862,5.33,306.187,0.8956,1.0919,28296.967,0.18,0.990000000000002,0.611099999999993,3.27990000000001,0.879999999999995
"3390",2023-07-05,441.91,443.13,1.98900000000003,58418432,368.695,370.28,3.34999999999997,34460883,5.33,306.187,0.898,1.0868,28296.967,0.240000000000002,0.949999999999996,1.0553,3.02,1.595
"3391",2023-07-06,439.42,439.66,3.04000000000002,80658302,366.51,367.46,3.39000000000004,49374728,5.33,306.187,0.8965,1.0873,28296.967,0.370000000000001,1.44000000000001,1.14,2.625,1.14000000000002
"3392",2023-07-07,438.63,438.55,4.33999999999997,86134178,367.23,366.24,4.47000000000003,47133749,5.33,306.187,0.8887,1.0964,28296.967,0.34,1.91,0.820000000000007,2.09,1.30000000000001
"3393",2023-07-10,438.18,439.66,2.255,62443501,365.96,366.36,3.63999999999999,48498800,5.33,306.187,0.8869,1.0991,28296.967,0.199999999999999,1.152,1.83500000000001,4.295,0.659899999999993
"3394",2023-07-11,440.45,442.46,3.53000000000003,64463752,366.79,368.17,4.012,38214146,5.33,306.187,0.8805,1.0992,28296.967,0.167400000000001,1.16,0.585000000000008,2.35000000000001,0.580000000000013
"3395",2023-07-12,446.39,446.02,2.56989999999996,91924527,372.34,372.82,3.88999999999999,61703696,5.33,306.187,0.8676,1.1123,28296.967,0.27,0.709999999999994,0.960000000000008,1.80999999999999,0.849999999999994
"3396",2023-07-13,447.9,449.56,2.93000000000001,72425241,376.05,379.15,4.53000000000003,46960012,5.33,306.187,0.8595,1.1194,28296.967,0.3812,1.565,1.0694,1.89,0.659999999999997
